candidate_id,semantic_score,behavior_score,logistics_score,signal_score
CAND_0076618,10.0,73.87,87.0,77.15
CAND_0076619,22.0,66.58,76.0,68.94
CAND_0076620,10.0,34.69,94.0,49.52
CAND_0076621,10.0,36.78,92.0,50.59
CAND_0076622,42.0,39.46,100.0,54.59
CAND_0076623,26.0,51.58,87.0,60.44
CAND_0076624,10.0,37.6,88.0,50.2
CAND_0076625,46.0,48.05,97.0,60.29
CAND_0076626,22.0,39.22,97.0,53.66
CAND_0076627,46.0,49.54,98.0,61.66
CAND_0076628,22.0,61.39,94.0,69.54
CAND_0076629,0.0,71.55,100.0,78.66
CAND_0076630,10.0,48.8,91.0,59.35
CAND_0076631,46.0,60.07,96.0,69.05
CAND_0076632,10.0,66.21,97.0,73.91
CAND_0076633,98.0,69.29,93.0,75.22
CAND_0076634,22.0,65.36,100.0,74.02
CAND_0076635,26.0,71.08,96.0,77.31
CAND_0076636,10.0,42.1,97.0,55.83
CAND_0076637,10.0,36.83,92.0,50.62
CAND_0076638,30.0,54.6,99.0,65.7
CAND_0076639,38.0,73.64,98.0,79.73
CAND_0076640,22.0,58.39,89.0,66.04
CAND_0076641,30.0,62.59,85.0,68.19
CAND_0076642,58.0,30.68,100.0,48.01
CAND_0076643,30.0,56.76,94.0,66.07
CAND_0076644,72.0,42.23,84.0,52.67
CAND_0076645,22.0,69.6,97.0,76.45
CAND_0076646,46.0,54.83,83.0,61.87
CAND_0076647,0.0,35.74,91.0,49.55
CAND_0076648,10.0,36.71,93.0,50.78
CAND_0076649,10.0,70.86,79.0,72.89
CAND_0076650,30.0,39.76,97.0,54.07
CAND_0076651,18.0,79.04,88.0,81.28
CAND_0076652,0.0,83.57,93.0,85.93
CAND_0076653,10.0,38.26,88.0,50.7
CAND_0076654,10.0,51.32,98.0,62.99
CAND_0076655,10.0,64.71,89.0,70.78
CAND_0076656,10.0,39.98,91.0,52.73
CAND_0076657,10.0,45.96,93.0,57.72
CAND_0076658,30.0,47.98,87.0,57.73
CAND_0076659,22.0,52.53,100.0,64.4
CAND_0076660,26.0,52.08,88.0,61.06
CAND_0076661,30.0,41.15,84.0,51.86
CAND_0076662,10.0,68.33,90.0,73.75
CAND_0076663,46.0,73.29,87.0,76.72
CAND_0076664,10.0,29.67,91.0,45.0
CAND_0076665,14.0,41.33,90.0,53.5
CAND_0076666,10.0,36.99,92.0,50.74
CAND_0076667,18.0,57.99,93.0,66.74
CAND_0076668,10.0,44.54,92.0,56.41
CAND_0076669,26.0,35.67,94.0,50.25
CAND_0076670,10.0,38.37,80.0,48.78
CAND_0076671,38.0,49.93,90.0,59.95
CAND_0076672,30.0,28.36,99.0,46.02
CAND_0076673,10.0,42.35,98.0,56.26
CAND_0076674,10.0,53.87,100.0,65.4
CAND_0076675,10.0,20.15,94.0,38.61
CAND_0076676,18.0,59.72,87.0,66.54
CAND_0076677,0.0,50.86,96.0,62.14
CAND_0076678,30.0,45.99,97.0,58.74
CAND_0076679,0.0,49.81,96.0,61.36
CAND_0076680,0.0,50.98,94.0,61.73
CAND_0076681,18.0,56.36,80.0,62.27
CAND_0076682,10.0,36.26,100.0,52.2
CAND_0076683,10.0,31.39,95.0,47.29
CAND_0076684,26.0,42.6,100.0,56.95
CAND_0076685,46.0,45.72,100.0,59.29
CAND_0076686,42.0,32.18,85.0,45.38
CAND_0076687,30.0,59.29,90.0,66.97
CAND_0076688,42.0,73.64,97.0,79.48
CAND_0076689,10.0,47.11,93.0,58.58
CAND_0076690,10.0,57.31,95.0,66.73
CAND_0076691,26.0,64.8,96.0,72.6
CAND_0076692,10.0,51.65,85.0,59.99
CAND_0076693,14.0,51.1,95.0,62.08
CAND_0076694,0.0,50.9,94.0,61.67
CAND_0076695,30.0,41.38,95.0,54.79
CAND_0076696,10.0,45.8,100.0,59.35
CAND_0076697,30.0,50.48,96.0,61.86
CAND_0076698,22.0,31.29,90.0,45.97
CAND_0076699,72.0,38.54,100.0,53.91
CAND_0076700,14.0,36.13,100.0,52.1
CAND_0076701,72.0,76.85,84.0,78.64
CAND_0076702,38.0,59.9,93.0,68.17
CAND_0076703,0.0,70.25,81.0,72.94
CAND_0076704,0.0,34.17,88.0,47.63
CAND_0076705,30.0,38.54,91.0,51.66
CAND_0076706,26.0,69.49,96.0,76.12
CAND_0076707,30.0,48.16,100.0,61.12
CAND_0076708,38.0,36.44,100.0,52.33
CAND_0076709,10.0,43.12,78.0,51.84
CAND_0076710,26.0,70.86,93.0,76.39
CAND_0076711,26.0,54.83,100.0,66.12
CAND_0076712,0.0,39.49,100.0,54.62
CAND_0076713,30.0,40.91,100.0,55.68
CAND_0076714,18.0,79.2,94.0,82.9
CAND_0076715,26.0,33.17,92.0,47.88
CAND_0076716,14.0,46.74,93.0,58.3
CAND_0076717,10.0,33.06,100.0,49.8
CAND_0076718,46.0,55.75,100.0,66.81
CAND_0076719,98.0,46.97,100.0,60.23
CAND_0076720,22.0,50.72,97.0,62.29
CAND_0076721,98.0,42.44,91.0,54.58
CAND_0076722,0.0,46.38,94.0,58.29
CAND_0076723,0.0,58.14,98.0,68.11
CAND_0076724,10.0,47.61,100.0,60.71
CAND_0076725,22.0,38.24,74.0,47.18
CAND_0076726,38.0,46.4,100.0,59.8
CAND_0076727,22.0,36.02,95.0,50.77
CAND_0076728,46.0,86.82,94.0,88.61
CAND_0076729,60.0,46.29,100.0,59.72
CAND_0076730,0.0,49.49,94.0,60.62
CAND_0076731,10.0,71.11,93.0,76.58
CAND_0076732,10.0,41.5,94.0,54.62
CAND_0076733,14.0,40.17,99.0,54.88
CAND_0076734,22.0,50.97,100.0,63.23
CAND_0076735,30.0,77.75,99.0,83.06
CAND_0076736,46.0,69.49,79.0,71.87
CAND_0076737,30.0,76.16,100.0,82.12
CAND_0076738,10.0,37.64,97.0,52.48
CAND_0076739,30.0,56.8,91.0,65.35
CAND_0076740,10.0,50.69,91.0,60.77
CAND_0076741,22.0,71.86,82.0,74.39
CAND_0076742,10.0,29.1,94.0,45.33
CAND_0076743,0.0,30.6,86.0,44.45
CAND_0076744,46.0,77.63,100.0,83.22
CAND_0076745,0.0,80.91,100.0,85.68
CAND_0076746,46.0,62.19,91.0,69.39
CAND_0076747,22.0,77.2,100.0,82.9
CAND_0076748,10.0,44.01,100.0,58.01
CAND_0076749,56.0,57.79,91.0,66.09
CAND_0076750,26.0,41.45,100.0,56.09
CAND_0076751,30.0,31.81,82.0,44.36
CAND_0076752,60.0,50.52,97.0,62.14
CAND_0076753,22.0,78.57,93.0,82.18
CAND_0076754,30.0,51.98,87.0,60.73
CAND_0076755,26.0,29.54,75.0,40.91
CAND_0076756,46.0,51.34,94.0,62.01
CAND_0076757,72.0,34.17,100.0,50.63
CAND_0076758,10.0,36.94,100.0,52.7
CAND_0076759,30.0,41.06,97.0,55.05
CAND_0076760,10.0,78.75,93.0,82.31
CAND_0076761,10.0,38.96,83.0,49.97
CAND_0076762,10.0,41.79,94.0,54.84
CAND_0076763,10.0,67.12,96.0,74.34
CAND_0076764,26.0,51.53,88.0,60.65
CAND_0076765,26.0,36.08,91.0,49.81
CAND_0076766,22.0,44.39,100.0,58.29
CAND_0076767,10.0,41.75,100.0,56.31
CAND_0076768,10.0,46.39,89.0,57.04
CAND_0076769,30.0,48.82,93.0,59.87
CAND_0076770,26.0,49.9,87.0,59.17
CAND_0076771,10.0,40.71,100.0,55.53
CAND_0076772,30.0,43.41,82.0,53.06
CAND_0076773,22.0,70.7,100.0,78.03
CAND_0076774,18.0,44.81,93.0,56.86
CAND_0076775,10.0,42.16,81.0,51.87
CAND_0076776,38.0,22.27,100.0,41.7
CAND_0076777,84.0,52.82,88.0,61.62
CAND_0076778,46.0,91.8,100.0,93.85
CAND_0076779,10.0,71.01,100.0,78.26
CAND_0076780,0.0,64.95,100.0,73.71
CAND_0076781,42.0,39.64,85.0,50.98
CAND_0076782,42.0,53.52,80.0,60.14
CAND_0076783,10.0,55.94,91.0,64.7
CAND_0076784,46.0,66.81,89.0,72.36
CAND_0076785,10.0,49.47,97.0,61.35
CAND_0076786,26.0,36.62,93.0,50.71
CAND_0076787,10.0,48.95,100.0,61.71
CAND_0076788,18.0,39.04,86.0,50.78
CAND_0076789,14.0,51.6,95.0,62.45
CAND_0076790,60.0,44.97,98.0,58.23
CAND_0076791,86.0,51.54,100.0,63.66
CAND_0076792,14.0,53.35,91.0,62.76
CAND_0076793,0.0,46.95,87.0,56.96
CAND_0076794,22.0,49.31,97.0,61.23
CAND_0076795,0.0,73.58,87.0,76.94
CAND_0076796,18.0,48.46,91.0,59.09
CAND_0076797,26.0,50.08,90.0,60.06
CAND_0076798,30.0,56.98,89.0,64.98
CAND_0076799,10.0,47.16,95.0,59.12
CAND_0076800,46.0,49.53,100.0,62.15
CAND_0076801,30.0,70.43,100.0,77.82
CAND_0076802,22.0,71.39,100.0,78.54
CAND_0076803,30.0,53.76,99.0,65.07
CAND_0076804,46.0,46.55,97.0,59.16
CAND_0076805,98.0,41.57,98.0,55.68
CAND_0076806,30.0,54.55,96.0,64.91
CAND_0076807,98.0,61.01,97.0,70.01
CAND_0076808,42.0,36.53,91.0,50.15
CAND_0076809,72.0,45.07,81.0,54.05
CAND_0076810,30.0,42.82,99.0,56.87
CAND_0076811,26.0,46.86,100.0,60.14
CAND_0076812,18.0,74.37,83.0,76.53
CAND_0076813,30.0,44.01,94.0,56.51
CAND_0076814,10.0,45.28,100.0,58.96
CAND_0076815,14.0,41.47,100.0,56.1
CAND_0076816,14.0,39.65,100.0,54.74
CAND_0076817,10.0,59.53,100.0,69.65
CAND_0076818,34.0,40.93,96.0,54.7
CAND_0076819,22.0,42.47,94.0,55.35
CAND_0076820,10.0,45.11,98.0,58.33
CAND_0076821,10.0,71.78,77.0,73.09
CAND_0076822,30.0,49.58,87.0,58.94
CAND_0076823,10.0,35.46,100.0,51.59
CAND_0076824,30.0,42.23,98.0,56.17
CAND_0076825,10.0,37.55,94.0,51.66
CAND_0076826,98.0,47.44,88.0,57.58
CAND_0076827,0.0,56.5,98.0,66.88
CAND_0076828,46.0,31.61,93.0,46.96
CAND_0076829,30.0,50.47,86.0,59.35
CAND_0076830,56.0,69.9,100.0,77.43
CAND_0076831,100.0,80.57,100.0,85.43
CAND_0076832,30.0,81.99,100.0,86.49
CAND_0076833,10.0,43.37,96.0,56.53
CAND_0076834,72.0,56.3,88.0,64.22
CAND_0076835,30.0,60.7,94.0,69.03
CAND_0076836,22.0,40.01,97.0,54.26
CAND_0076837,26.0,59.42,100.0,69.56
CAND_0076838,30.0,88.19,80.0,86.14
CAND_0076839,10.0,47.64,100.0,60.73
CAND_0076840,22.0,45.33,100.0,59.0
CAND_0076841,22.0,24.8,94.0,42.1
CAND_0076842,10.0,43.3,100.0,57.47
CAND_0076843,10.0,50.74,83.0,58.8
CAND_0076844,10.0,46.94,99.0,59.95
CAND_0076845,30.0,34.39,97.0,50.04
CAND_0076846,10.0,31.03,91.0,46.02
CAND_0076847,18.0,75.36,96.0,80.52
CAND_0076848,26.0,78.53,94.0,82.4
CAND_0076849,22.0,43.86,96.0,56.89
CAND_0076850,0.0,56.44,95.0,66.08
CAND_0076851,30.0,40.39,89.0,52.54
CAND_0076852,26.0,50.69,100.0,63.02
CAND_0076853,26.0,44.63,89.0,55.72
CAND_0076854,72.0,44.94,87.0,55.45
CAND_0076855,26.0,42.44,81.0,52.08
CAND_0076856,30.0,76.76,90.0,80.07
CAND_0076857,46.0,72.27,95.0,77.95
CAND_0076858,0.0,70.58,90.0,75.44
CAND_0076859,10.0,39.51,95.0,53.38
CAND_0076860,26.0,39.14,91.0,52.11
CAND_0076861,30.0,45.76,90.0,56.82
CAND_0076862,10.0,43.56,78.0,52.17
CAND_0076863,10.0,42.41,87.0,53.56
CAND_0076864,30.0,53.24,91.0,62.68
CAND_0076865,0.0,42.92,84.0,53.19
CAND_0076866,0.0,39.98,97.0,54.23
CAND_0076867,30.0,43.65,100.0,57.74
CAND_0076868,26.0,58.85,90.0,66.64
CAND_0076869,58.0,38.78,81.0,49.34
CAND_0076870,38.0,44.9,91.0,56.42
CAND_0076871,10.0,54.57,97.0,65.18
CAND_0076872,10.0,49.47,96.0,61.1
CAND_0076873,34.0,53.03,96.0,63.77
CAND_0076874,26.0,47.36,97.0,59.77
CAND_0076875,10.0,51.38,100.0,63.54
CAND_0076876,10.0,33.0,91.0,47.5
CAND_0076877,30.0,43.47,94.0,56.1
CAND_0076878,10.0,57.44,93.0,66.33
CAND_0076879,30.0,69.68,93.0,75.51
CAND_0076880,10.0,28.74,91.0,44.3
CAND_0076881,0.0,54.85,100.0,66.14
CAND_0076882,10.0,72.73,87.0,76.3
CAND_0076883,30.0,47.11,86.0,56.83
CAND_0076884,22.0,36.77,96.0,51.58
CAND_0076885,22.0,71.27,94.0,76.95
CAND_0076886,26.0,47.72,93.0,59.04
CAND_0076887,30.0,56.71,95.0,66.28
CAND_0076888,22.0,42.7,87.0,53.78
CAND_0076889,18.0,51.75,87.0,60.56
CAND_0076890,30.0,55.01,93.0,64.51
CAND_0076891,22.0,64.69,97.0,72.77
CAND_0076892,56.0,45.75,93.0,57.56
CAND_0076893,26.0,37.54,97.0,52.41
CAND_0076894,30.0,71.69,100.0,78.77
CAND_0076895,56.0,49.43,100.0,62.07
CAND_0076896,22.0,24.57,98.0,42.93
CAND_0076897,26.0,48.56,80.0,56.42
CAND_0076898,30.0,80.28,100.0,85.21
CAND_0076899,46.0,45.52,93.0,57.39
CAND_0076900,10.0,63.56,100.0,72.67
CAND_0076901,30.0,48.66,99.0,61.24
CAND_0076902,14.0,45.95,100.0,59.46
CAND_0076903,14.0,49.09,93.0,60.07
CAND_0076904,100.0,62.18,90.0,69.13
CAND_0076905,30.0,49.06,95.0,60.55
CAND_0076906,46.0,72.91,83.0,75.43
CAND_0076907,0.0,54.02,93.0,63.77
CAND_0076908,38.0,35.26,100.0,51.45
CAND_0076909,10.0,32.33,94.0,47.75
CAND_0076910,10.0,53.89,77.0,59.67
CAND_0076911,30.0,75.48,95.0,80.36
CAND_0076912,30.0,71.63,97.0,77.97
CAND_0076913,14.0,31.2,78.0,42.9
CAND_0076914,98.0,22.11,100.0,41.58
CAND_0076915,10.0,33.16,100.0,49.87
CAND_0076916,10.0,52.69,97.0,63.77
CAND_0076917,26.0,33.66,100.0,50.24
CAND_0076918,10.0,64.86,100.0,73.64
CAND_0076919,26.0,39.89,95.0,53.67
CAND_0076920,10.0,32.05,94.0,47.54
CAND_0076921,26.0,66.55,82.0,70.41
CAND_0076922,46.0,62.11,93.0,69.83
CAND_0076923,38.0,40.53,94.0,53.9
CAND_0076924,34.0,43.21,100.0,57.41
CAND_0076925,42.0,46.78,93.0,58.34
CAND_0076926,26.0,67.2,81.0,70.65
CAND_0076927,30.0,47.23,100.0,60.42
CAND_0076928,10.0,34.11,94.0,49.08
CAND_0076929,10.0,41.16,95.0,54.62
CAND_0076930,100.0,34.85,93.0,49.39
CAND_0076931,0.0,45.96,93.0,57.72
CAND_0076932,10.0,74.16,91.0,78.37
CAND_0076933,10.0,46.73,93.0,58.3
CAND_0076934,30.0,44.42,100.0,58.31
CAND_0076935,22.0,36.61,100.0,52.46
CAND_0076936,30.0,34.5,82.0,46.38
CAND_0076937,22.0,41.9,94.0,54.92
CAND_0076938,10.0,43.17,92.0,55.38
CAND_0076939,26.0,68.51,90.0,73.88
CAND_0076940,22.0,37.29,91.0,50.72
CAND_0076941,18.0,70.66,100.0,78.0
CAND_0076942,18.0,74.04,93.0,78.78
CAND_0076943,30.0,65.49,95.0,72.87
CAND_0076944,26.0,37.7,93.0,51.53
CAND_0076945,10.0,51.25,96.0,62.44
CAND_0076946,98.0,72.26,94.0,77.7
CAND_0076947,30.0,46.52,79.0,54.64
CAND_0076948,30.0,73.12,89.0,77.09
CAND_0076949,46.0,82.43,97.0,86.07
CAND_0076950,26.0,43.67,98.0,57.25
CAND_0076951,10.0,45.26,95.0,57.7
CAND_0076952,86.0,43.36,99.0,57.27
CAND_0076953,30.0,36.38,94.0,50.79
CAND_0076954,98.0,52.42,81.0,59.56
CAND_0076955,10.0,76.59,100.0,82.44
CAND_0076956,84.0,50.09,96.0,61.57
CAND_0076957,10.0,48.97,78.0,56.23
CAND_0076958,26.0,32.36,90.0,46.77
CAND_0076959,46.0,84.03,100.0,88.02
CAND_0076960,10.0,80.69,90.0,83.02
CAND_0076961,46.0,72.94,95.0,78.45
CAND_0076962,86.0,43.22,100.0,57.41
CAND_0076963,46.0,67.17,93.0,73.63
CAND_0076964,46.0,78.78,99.0,83.84
CAND_0076965,10.0,47.62,94.0,59.21
CAND_0076966,30.0,47.33,98.0,60.0
CAND_0076967,10.0,66.5,100.0,74.88
CAND_0076968,10.0,62.23,97.0,70.92
CAND_0076969,26.0,85.45,96.0,88.09
CAND_0076970,26.0,84.83,100.0,88.62
CAND_0076971,30.0,67.18,100.0,75.39
CAND_0076972,0.0,42.54,100.0,56.91
CAND_0076973,10.0,62.92,99.0,71.94
CAND_0076974,30.0,89.82,97.0,91.61
CAND_0076975,0.0,51.6,78.0,58.2
CAND_0076976,30.0,75.28,97.0,80.71
CAND_0076977,98.0,50.77,87.0,59.83
CAND_0076978,38.0,40.91,91.0,53.43
CAND_0076979,10.0,58.69,88.0,66.02
CAND_0076980,56.0,53.04,100.0,64.78
CAND_0076981,26.0,58.16,100.0,68.62
CAND_0076982,30.0,86.12,93.0,87.84
CAND_0076983,10.0,36.37,100.0,52.28
CAND_0076984,30.0,61.64,81.0,66.48
CAND_0076985,22.0,40.38,98.0,54.79
CAND_0076986,22.0,29.71,98.0,46.78
CAND_0076987,72.0,53.28,97.0,64.21
CAND_0076988,0.0,57.48,85.0,64.36
CAND_0076989,26.0,75.11,100.0,81.33
CAND_0076990,60.0,62.62,100.0,71.97
CAND_0076991,46.0,59.55,97.0,68.91
CAND_0076992,26.0,30.53,98.0,47.4
CAND_0076993,14.0,78.88,74.0,77.66
CAND_0076994,0.0,37.89,94.0,51.92
CAND_0076995,98.0,57.76,91.0,66.07
CAND_0076996,22.0,74.33,93.0,79.0
CAND_0076997,0.0,83.89,100.0,87.92
CAND_0076998,10.0,85.47,94.0,87.6
CAND_0076999,26.0,44.92,93.0,56.94
CAND_0077000,0.0,43.8,93.0,56.1
CAND_0077001,14.0,37.49,100.0,53.12
CAND_0077002,58.0,65.5,85.0,70.38
CAND_0077003,72.0,60.97,85.0,66.98
CAND_0077004,10.0,47.0,93.0,58.5
CAND_0077005,10.0,77.92,100.0,83.44
CAND_0077006,10.0,75.33,85.0,77.75
CAND_0077007,10.0,48.87,96.0,60.65
CAND_0077008,0.0,58.63,100.0,68.97
CAND_0077009,98.0,39.75,100.0,54.81
CAND_0077010,0.0,73.17,89.0,77.13
CAND_0077011,26.0,48.05,88.0,58.04
CAND_0077012,30.0,49.23,79.0,56.67
CAND_0077013,30.0,45.23,95.0,57.67
CAND_0077014,10.0,44.89,94.0,57.17
CAND_0077015,10.0,43.63,98.0,57.22
CAND_0077016,58.0,45.48,97.0,58.36
CAND_0077017,0.0,46.25,92.0,57.69
CAND_0077018,10.0,33.73,95.0,49.05
CAND_0077019,10.0,40.59,98.0,54.94
CAND_0077020,22.0,80.52,98.0,84.89
CAND_0077021,38.0,75.7,80.0,76.78
CAND_0077022,22.0,38.22,94.0,52.16
CAND_0077023,10.0,43.49,92.0,55.62
CAND_0077024,56.0,48.77,91.0,59.33
CAND_0077025,36.0,57.81,92.0,66.36
CAND_0077026,42.0,68.7,82.0,72.03
CAND_0077027,30.0,40.36,98.0,54.77
CAND_0077028,72.0,75.83,77.0,76.12
CAND_0077029,46.0,42.84,100.0,57.13
CAND_0077030,46.0,48.5,86.0,57.88
CAND_0077031,46.0,82.52,97.0,86.14
CAND_0077032,10.0,50.31,82.0,58.23
CAND_0077033,26.0,32.71,92.0,47.53
CAND_0077034,14.0,39.66,90.0,52.24
CAND_0077035,10.0,39.25,96.0,53.44
CAND_0077036,30.0,49.82,93.0,60.62
CAND_0077037,72.0,87.06,100.0,90.3
CAND_0077038,34.0,50.85,94.0,61.64
CAND_0077039,22.0,44.26,92.0,56.2
CAND_0077040,22.0,50.38,81.0,58.04
CAND_0077041,72.0,73.01,94.0,78.26
CAND_0077042,10.0,39.35,84.0,50.51
CAND_0077043,22.0,74.29,100.0,80.72
CAND_0077044,10.0,53.17,99.0,64.63
CAND_0077045,10.0,44.37,93.0,56.53
CAND_0077046,10.0,33.99,95.0,49.24
CAND_0077047,98.0,50.12,77.0,56.84
CAND_0077048,10.0,48.52,95.0,60.14
CAND_0077049,0.0,54.13,96.0,64.6
CAND_0077050,18.0,50.3,87.0,59.47
CAND_0077051,26.0,66.72,100.0,75.04
CAND_0077052,10.0,74.87,95.0,79.9
CAND_0077053,30.0,78.59,95.0,82.69
CAND_0077054,0.0,52.33,100.0,64.25
CAND_0077055,10.0,54.1,82.0,61.08
CAND_0077056,30.0,82.72,90.0,84.54
CAND_0077057,10.0,71.94,84.0,74.95
CAND_0077058,0.0,69.24,100.0,76.93
CAND_0077059,10.0,60.64,94.0,68.98
CAND_0077060,72.0,47.84,100.0,60.88
CAND_0077061,42.0,45.09,78.0,53.32
CAND_0077062,30.0,59.54,99.0,69.41
CAND_0077063,72.0,68.0,91.0,73.75
CAND_0077064,10.0,75.4,100.0,81.55
CAND_0077065,14.0,45.26,92.0,56.95
CAND_0077066,10.0,33.63,91.0,47.97
CAND_0077067,100.0,80.36,89.0,82.52
CAND_0077068,18.0,58.24,99.0,68.43
CAND_0077069,10.0,43.46,90.0,55.09
CAND_0077070,30.0,48.12,100.0,61.09
CAND_0077071,22.0,40.95,100.0,55.71
CAND_0077072,98.0,40.24,78.0,49.68
CAND_0077073,0.0,67.04,91.0,73.03
CAND_0077074,0.0,54.69,100.0,66.02
CAND_0077075,10.0,33.69,93.0,48.52
CAND_0077076,0.0,34.98,95.0,49.98
CAND_0077077,22.0,37.48,90.0,50.61
CAND_0077078,30.0,39.31,84.0,50.48
CAND_0077079,46.0,46.15,100.0,59.61
CAND_0077080,38.0,44.83,92.0,56.62
CAND_0077081,100.0,41.46,85.0,52.34
CAND_0077082,0.0,31.51,100.0,48.63
CAND_0077083,30.0,52.65,100.0,64.49
CAND_0077084,10.0,45.46,93.0,57.34
CAND_0077085,14.0,43.26,98.0,56.95
CAND_0077086,60.0,36.58,98.0,51.94
CAND_0077087,0.0,56.36,87.0,64.02
CAND_0077088,0.0,43.77,100.0,57.83
CAND_0077089,18.0,50.39,95.0,61.54
CAND_0077090,10.0,24.8,94.0,42.1
CAND_0077091,98.0,55.55,100.0,66.66
CAND_0077092,86.0,80.05,100.0,85.04
CAND_0077093,38.0,39.56,100.0,54.67
CAND_0077094,46.0,40.82,87.0,52.37
CAND_0077095,100.0,47.07,100.0,60.3
CAND_0077096,100.0,63.13,97.0,71.6
CAND_0077097,26.0,35.25,100.0,51.44
CAND_0077098,10.0,65.46,98.0,73.59
CAND_0077099,46.0,43.02,97.0,56.52
CAND_0077100,30.0,43.24,87.0,54.18
CAND_0077101,56.0,72.81,95.0,78.36
CAND_0077102,10.0,78.53,100.0,83.9
CAND_0077103,46.0,57.31,95.0,66.73
CAND_0077104,26.0,72.18,100.0,79.14
CAND_0077105,30.0,53.29,100.0,64.97
CAND_0077106,30.0,61.51,91.0,68.88
CAND_0077107,0.0,35.97,92.0,49.98
CAND_0077108,18.0,70.01,97.0,76.76
CAND_0077109,10.0,75.34,100.0,81.5
CAND_0077110,56.0,56.16,92.0,65.12
CAND_0077111,46.0,48.53,100.0,61.4
CAND_0077112,0.0,50.76,85.0,59.32
CAND_0077113,14.0,46.74,90.0,57.55
CAND_0077114,26.0,52.51,88.0,61.38
CAND_0077115,30.0,80.89,91.0,83.42
CAND_0077116,18.0,46.25,94.0,58.19
CAND_0077117,10.0,72.06,90.0,76.55
CAND_0077118,22.0,44.46,91.0,56.09
CAND_0077119,34.0,46.22,92.0,57.66
CAND_0077120,30.0,40.56,93.0,53.67
CAND_0077121,46.0,45.14,84.0,54.86
CAND_0077122,10.0,35.87,95.0,50.65
CAND_0077123,10.0,48.03,100.0,61.02
CAND_0077124,0.0,60.57,81.0,65.68
CAND_0077125,38.0,44.09,95.0,56.82
CAND_0077126,46.0,42.28,99.0,56.46
CAND_0077127,46.0,46.97,80.0,55.23
CAND_0077128,30.0,76.48,89.0,79.61
CAND_0077129,30.0,68.97,100.0,76.73
CAND_0077130,0.0,64.54,95.0,72.16
CAND_0077131,86.0,51.71,100.0,63.78
CAND_0077132,22.0,59.11,100.0,69.33
CAND_0077133,38.0,75.91,100.0,81.93
CAND_0077134,10.0,45.74,91.0,57.05
CAND_0077135,72.0,50.32,100.0,62.74
CAND_0077136,30.0,42.7,93.0,55.28
CAND_0077137,58.0,32.36,91.0,47.02
CAND_0077138,26.0,55.72,89.0,64.04
CAND_0077139,26.0,36.63,80.0,47.47
CAND_0077140,10.0,46.03,100.0,59.52
CAND_0077141,30.0,63.55,100.0,72.66
CAND_0077142,14.0,47.04,100.0,60.28
CAND_0077143,30.0,81.1,100.0,85.82
CAND_0077144,10.0,37.53,91.0,50.9
CAND_0077145,46.0,68.25,93.0,74.44
CAND_0077146,26.0,35.46,100.0,51.59
CAND_0077147,0.0,34.23,96.0,49.67
CAND_0077148,46.0,46.98,95.0,58.98
CAND_0077149,26.0,39.53,100.0,54.65
CAND_0077150,0.0,33.21,82.0,45.41
CAND_0077151,0.0,42.96,100.0,57.22
CAND_0077152,22.0,49.85,90.0,59.89
CAND_0077153,72.0,49.94,99.0,62.2
CAND_0077154,22.0,46.16,100.0,59.62
CAND_0077155,34.0,55.53,100.0,66.65
CAND_0077156,22.0,31.35,91.0,46.26
CAND_0077157,26.0,46.38,100.0,59.79
CAND_0077158,34.0,59.61,100.0,69.71
CAND_0077159,38.0,42.81,93.0,55.36
CAND_0077160,22.0,41.57,94.0,54.68
CAND_0077161,30.0,62.4,99.0,71.55
CAND_0077162,10.0,79.99,82.0,80.49
CAND_0077163,26.0,38.36,91.0,51.52
CAND_0077164,0.0,40.72,100.0,55.54
CAND_0077165,30.0,44.92,100.0,58.69
CAND_0077166,30.0,32.12,97.0,48.34
CAND_0077167,46.0,40.63,98.0,54.97
CAND_0077168,26.0,55.07,88.0,63.3
CAND_0077169,10.0,42.38,100.0,56.79
CAND_0077170,26.0,73.78,93.0,78.59
CAND_0077171,10.0,41.1,93.0,54.08
CAND_0077172,14.0,71.74,90.0,76.3
CAND_0077173,10.0,53.89,100.0,65.42
CAND_0077174,56.0,69.68,93.0,75.51
CAND_0077175,38.0,46.32,93.0,57.99
CAND_0077176,10.0,81.93,93.0,84.7
CAND_0077177,14.0,50.57,100.0,62.93
CAND_0077178,46.0,57.25,97.0,67.19
CAND_0077179,10.0,37.02,100.0,52.77
CAND_0077180,0.0,31.17,100.0,48.38
CAND_0077181,22.0,63.77,90.0,70.33
CAND_0077182,10.0,36.97,92.0,50.73
CAND_0077183,30.0,45.57,81.0,54.43
CAND_0077184,26.0,80.19,84.0,81.14
CAND_0077185,30.0,55.63,81.0,61.97
CAND_0077186,72.0,59.37,90.0,67.03
CAND_0077187,10.0,77.71,79.0,78.03
CAND_0077188,26.0,51.09,94.0,61.82
CAND_0077189,10.0,69.95,79.0,72.21
CAND_0077190,56.0,75.87,96.0,80.9
CAND_0077191,0.0,40.93,92.0,53.7
CAND_0077192,0.0,76.99,89.0,79.99
CAND_0077193,30.0,53.43,92.0,63.07
CAND_0077194,26.0,31.32,82.0,43.99
CAND_0077195,26.0,64.49,98.0,72.87
CAND_0077196,72.0,74.06,100.0,80.55
CAND_0077197,10.0,40.69,93.0,53.77
CAND_0077198,10.0,39.42,93.0,52.81
CAND_0077199,10.0,25.5,97.0,43.38
